company_id,company_name,company_aliases,legal_name,company_market_status,sector_primary,listing_exchange,ticker,country,employee_band,universe,universe_as_of,universe_source_url,notes,signal_type,signal_date,signal_evidence_url,confidence,opportunity_score
C191,碧水源,,,listed,advanced_manufacturing,SZSE,300070,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=碧水源; provenance=CSI A500 (000510.CSI); raw_listed_industry=环境保护,,,,,
C192,均胜电子,,,listed,advanced_manufacturing,SSE,600699,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=均胜电子; provenance=CSI A500 (000510.CSI); raw_listed_industry=汽车配件,,,,,
C193,鹏鼎控股,,,listed,advanced_manufacturing,SZSE,002938,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=鹏鼎控股; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C194,蓝思科技,,,listed,advanced_manufacturing,SZSE,300433,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=蓝思科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C195,长川科技,,,listed,advanced_manufacturing,SZSE,300604,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=长川科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=半导体,,,,,
C196,中国宝安,,,listed,advanced_manufacturing,SZSE,000009,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国宝安; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C197,中航光电,,,listed,advanced_manufacturing,SZSE,002179,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中航光电; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C198,长电科技,,,listed,advanced_manufacturing,SSE,600584,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=长电科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=半导体,,,,,
C199,航天彩虹,,,listed,advanced_manufacturing,SZSE,002389,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=航天彩虹; provenance=CSI A500 (000510.CSI); raw_listed_industry=航空,,,,,
C200,纳思达,,,listed,advanced_manufacturing,SZSE,002180,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=纳思达; provenance=CSI A500 (000510.CSI); raw_listed_industry=IT设备,,,,,
C201,欣旺达,,,listed,advanced_manufacturing,SZSE,300207,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=欣旺达; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C202,中航重机,,,listed,advanced_manufacturing,SSE,600765,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中航重机; provenance=CSI A500 (000510.CSI); raw_listed_industry=航空,,,,,
C203,深南电路,,,listed,advanced_manufacturing,SZSE,002916,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=深南电路; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C204,信维通信,,,listed,advanced_manufacturing,SZSE,300136,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=信维通信; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C205,新奥股份,,,listed,advanced_manufacturing,SSE,600803,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=新奥; provenance=CSI A500 (000510.CSI); raw_listed_industry=供气供热,,,,,
C206,洪都航空,,,listed,advanced_manufacturing,SSE,600316,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=洪都航空; provenance=CSI A500 (000510.CSI); raw_listed_industry=航空,,,,,
C207,华工科技,,,listed,advanced_manufacturing,SZSE,000988,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=华工科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=专用机械,,,,,
C208,上汽集团,,,listed,advanced_manufacturing,SSE,600104,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=上汽; provenance=CSI A500 (000510.CSI); raw_listed_industry=汽车整车,,,,,
C209,海格通信,,,listed,advanced_manufacturing,SZSE,002465,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=海格通信; provenance=CSI A500 (000510.CSI); raw_listed_industry=通信设备,,,,,
C210,创世纪,,,listed,advanced_manufacturing,SZSE,300083,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=创世纪; provenance=CSI A500 (000510.CSI); raw_listed_industry=机床制造,,,,,
C211,华海清科,,,listed,advanced_manufacturing,STAR,688120,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=华海清科; provenance=CSI A500 (000510.CSI); raw_listed_industry=半导体,,,,,
C212,福斯特,,,listed,advanced_manufacturing,SSE,603806,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=福斯特; provenance=CSI A500 (000510.CSI); raw_listed_industry=塑料,,,,,
C213,光启技术,,,listed,advanced_manufacturing,SZSE,002625,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=光启技术; provenance=CSI A500 (000510.CSI); raw_listed_industry=航空,,,,,
C214,中航成飞,,,listed,advanced_manufacturing,SZSE,302132,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中航成飞; provenance=CSI A500 (000510.CSI); raw_listed_industry=航空,,,,,
C215,三星电气,,,listed,advanced_manufacturing,SSE,601567,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=三星电气; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C216,顺络电子,,,listed,advanced_manufacturing,SZSE,002138,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=顺络电子; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C217,春风动力,,,listed,advanced_manufacturing,SSE,603129,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=春风动力; provenance=CSI A500 (000510.CSI); raw_listed_industry=摩托车,,,,,
C218,卓胜微,,,listed,advanced_manufacturing,SZSE,300782,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=卓胜微; provenance=CSI A500 (000510.CSI); raw_listed_industry=半导体,,,,,
C219,卧龙电驱,,,listed,advanced_manufacturing,SSE,600580,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=卧龙电驱; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C220,容百科技,,,listed,advanced_manufacturing,STAR,688005,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=容百科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C221,浪潮信息,,,listed,advanced_manufacturing,SZSE,000977,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=浪潮信息; provenance=CSI A500 (000510.CSI); raw_listed_industry=IT设备,,,,,
C222,航天发展,,,listed,advanced_manufacturing,SZSE,000547,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=航天发展; provenance=CSI A500 (000510.CSI); raw_listed_industry=通信设备,,,,,
C223,普天科技,,,listed,advanced_manufacturing,SZSE,002544,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=普天科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=通信设备,,,,,
C224,晶科能源,,,listed,advanced_manufacturing,STAR,688223,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=晶科能源; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C225,赛轮轮胎,,,listed,advanced_manufacturing,SSE,601058,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=赛轮轮胎; provenance=CSI A500 (000510.CSI); raw_listed_industry=汽车配件,,,,,
C226,寒武纪,,,listed,advanced_manufacturing,STAR,688256,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=寒武纪; provenance=CSI A500 (000510.CSI); raw_listed_industry=半导体,,,,,
C227,锦浪科技,,,listed,advanced_manufacturing,SZSE,300763,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=锦浪科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C228,中国长城,,,listed,advanced_manufacturing,SZSE,000066,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国长城; provenance=CSI A500 (000510.CSI); raw_listed_industry=IT设备,,,,,
C229,东阳光,,,listed,advanced_manufacturing,SSE,600673,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=东阳光; provenance=CSI A500 (000510.CSI); raw_listed_industry=综合类,,,,,
C230,歌尔股份,,,listed,advanced_manufacturing,SZSE,002241,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=歌尔; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C231,柏楚电子,,,listed,advanced_manufacturing,STAR,688188,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=柏楚电子; provenance=CSI A500 (000510.CSI); raw_listed_industry=专用机械,,,,,
C232,宏发股份,,,listed,advanced_manufacturing,SSE,600885,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=宏发; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C233,立讯精密,,,listed,advanced_manufacturing,SZSE,002475,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=立讯精密; provenance=CSI A500 (000510.CSI); raw_listed_industry=元器件,,,,,
C234,亨通光电,,,listed,advanced_manufacturing,SSE,600487,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=亨通光电; provenance=CSI A500 (000510.CSI); raw_listed_industry=通信设备,,,,,
C235,东方电缆,,,listed,advanced_manufacturing,SSE,603606,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=东方电缆; provenance=CSI A500 (000510.CSI); raw_listed_industry=电气设备,,,,,
C236,京东集团,,京东集团,private,consumer_retail,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=京东; provenance=ACFIC Private 500 2024; acfic_rank=1; acfic_province=北京市; acfic_revenue_wan_rmb=108466200,,,,,
C237,新希望,新希望控股集团有限公司,新希望控股集团有限公司,private,consumer_retail,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=新希望; provenance=ACFIC Private 500 2024; acfic_rank=19; acfic_province=四川省; acfic_revenue_wan_rmb=28308461,,,,,
C238,海澜集团,海澜集团有限公司,海澜集团有限公司,private,consumer_retail,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=海澜; provenance=ACFIC Private 500 2024; acfic_rank=63; acfic_province=江苏省; acfic_revenue_wan_rmb=13830215,,,,,
C239,伊利股份,内蒙古伊利实业集团股份有限公司,内蒙古伊利实业集团股份有限公司,private,consumer_retail,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=伊利; provenance=ACFIC Private 500 2024; acfic_rank=72; acfic_province=内蒙古自治区; acfic_revenue_wan_rmb=12617946,,,,,
C240,伊利股份,,,listed,consumer_retail,SSE,600887,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=伊利; provenance=CSI A500 (000510.CSI); raw_listed_industry=乳制品,,,,,
C241,牧原股份,,,listed,consumer_retail,SZSE,002714,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=牧原; provenance=CSI A500 (000510.CSI); raw_listed_industry=农业综合,,,,,
C242,雅戈尔,,,listed,consumer_retail,SSE,600177,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=雅戈尔; provenance=CSI A500 (000510.CSI); raw_listed_industry=服饰,,,,,
C243,奥瑞金,,,listed,consumer_retail,SZSE,002701,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=奥瑞金; provenance=CSI A500 (000510.CSI); raw_listed_industry=广告包装,,,,,
C244,豫园股份,,,listed,consumer_retail,SSE,600655,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=豫园; provenance=CSI A500 (000510.CSI); raw_listed_industry=百货,,,,,
C245,东鹏饮料,,,listed,consumer_retail,SSE,605499,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=东鹏饮料; provenance=CSI A500 (000510.CSI); raw_listed_industry=软饮料,,,,,
C246,首旅酒店,,,listed,consumer_retail,SSE,600258,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=首旅酒店; provenance=CSI A500 (000510.CSI); raw_listed_industry=酒店餐饮,,,,,
C247,万达电影,,,listed,consumer_retail,SZSE,002739,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=万达电影; provenance=CSI A500 (000510.CSI); raw_listed_industry=影视音像,,,,,
C248,中国中免,,,listed,consumer_retail,SSE,601888,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国中免; provenance=CSI A500 (000510.CSI); raw_listed_industry=旅游服务,,,,,
C249,东方明珠,,,listed,consumer_retail,SSE,600637,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=东方明珠; provenance=CSI A500 (000510.CSI); raw_listed_industry=影视音像,,,,,
C250,蓝色光标,,,listed,consumer_retail,SZSE,300058,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=蓝色光标; provenance=CSI A500 (000510.CSI); raw_listed_industry=广告包装,,,,,
C251,海澜之家,,,listed,consumer_retail,SSE,600398,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=海澜之家; provenance=CSI A500 (000510.CSI); raw_listed_industry=服饰,,,,,
C252,海尔智家,,,listed,consumer_retail,SSE,600690,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=海尔智家; provenance=CSI A500 (000510.CSI); raw_listed_industry=家用电器,,,,,
C253,奥飞娱乐,,,listed,consumer_retail,SZSE,002292,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=奥飞娱乐; provenance=CSI A500 (000510.CSI); raw_listed_industry=影视音像,,,,,
C254,欧派家居,,,listed,consumer_retail,SSE,603833,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=欧派家居; provenance=CSI A500 (000510.CSI); raw_listed_industry=家居用品,,,,,
C255,石头科技,,,listed,consumer_retail,STAR,688169,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=石头科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=家用电器,,,,,
C256,贵州茅台,,,listed,consumer_retail,SSE,600519,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=贵州茅台; provenance=CSI A500 (000510.CSI); raw_listed_industry=白酒,,,,,
C257,三花智控,,,listed,consumer_retail,SZSE,002050,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=三花智控; provenance=CSI A500 (000510.CSI); raw_listed_industry=家用电器,,,,,
C258,分众传媒,,,listed,consumer_retail,SZSE,002027,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=分众传媒; provenance=CSI A500 (000510.CSI); raw_listed_industry=广告包装,,,,,
C259,晨光股份,,,listed,consumer_retail,SSE,603899,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=晨光; provenance=CSI A500 (000510.CSI); raw_listed_industry=文教休闲,,,,,
C260,海天味业,,,listed,consumer_retail,SSE,603288,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=海天味业; provenance=CSI A500 (000510.CSI); raw_listed_industry=食品,,,,,
C261,巨星科技,,,listed,consumer_retail,SZSE,002444,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=巨星科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=轻工机械,,,,,
C262,五粮液,,,listed,consumer_retail,SZSE,000858,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=五粮液; provenance=CSI A500 (000510.CSI); raw_listed_industry=白酒,,,,,
C263,索菲亚,,,listed,consumer_retail,SZSE,002572,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=索菲亚; provenance=CSI A500 (000510.CSI); raw_listed_industry=家居用品,,,,,
C264,光线传媒,,,listed,consumer_retail,SZSE,300251,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=光线传媒; provenance=CSI A500 (000510.CSI); raw_listed_industry=影视音像,,,,,
C265,美的集团,,,listed,consumer_retail,SZSE,000333,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=美的; provenance=CSI A500 (000510.CSI); raw_listed_industry=家用电器,,,,,
C266,中宠股份,,,listed,consumer_retail,SZSE,002891,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中宠; provenance=CSI A500 (000510.CSI); raw_listed_industry=饲料,,,,,
C267,王府井,,,listed,consumer_retail,SSE,600859,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=王府井; provenance=CSI A500 (000510.CSI); raw_listed_industry=百货,,,,,
C268,锦江酒店,,,listed,consumer_retail,SSE,600754,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=锦江酒店; provenance=CSI A500 (000510.CSI); raw_listed_industry=酒店餐饮,,,,,
C269,中公教育,,,listed,consumer_retail,SZSE,002607,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中公教育; provenance=CSI A500 (000510.CSI); raw_listed_industry=文教休闲,,,,,
C270,珀莱雅,,,listed,consumer_retail,SSE,603605,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=珀莱雅; provenance=CSI A500 (000510.CSI); raw_listed_industry=日用化工,,,,,
C271,四川长虹,,,listed,consumer_retail,SSE,600839,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=四川长虹; provenance=CSI A500 (000510.CSI); raw_listed_industry=家用电器,,,,,
C272,泸州老窖,,,listed,consumer_retail,SZSE,000568,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=泸州老窖; provenance=CSI A500 (000510.CSI); raw_listed_industry=白酒,,,,,
C273,隆平高科,,,listed,consumer_retail,SZSE,000998,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=隆平高科; provenance=CSI A500 (000510.CSI); raw_listed_industry=种植业,,,,,
C274,万辰集团,,,listed,consumer_retail,SZSE,300972,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=万辰; provenance=CSI A500 (000510.CSI); raw_listed_industry=食品,,,,,
C275,顾家家居,,,listed,consumer_retail,SSE,603816,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=顾家家居; provenance=CSI A500 (000510.CSI); raw_listed_industry=家居用品,,,,,
C276,恒力集团,恒力集团有限公司,恒力集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=恒力; provenance=ACFIC Private 500 2024; acfic_rank=3; acfic_province=江苏省; acfic_revenue_wan_rmb=81173689,,,,,
C277,荣盛控股,浙江荣盛控股集团有限公司,浙江荣盛控股集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=荣盛控股; provenance=ACFIC Private 500 2024; acfic_rank=5; acfic_province=浙江省; acfic_revenue_wan_rmb=61260568,,,,,
C278,盛虹控股,盛虹控股集团有限公司,盛虹控股集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=盛虹控股; provenance=ACFIC Private 500 2024; acfic_rank=8; acfic_province=江苏省; acfic_revenue_wan_rmb=52882491,,,,,
C279,魏桥创业,山东魏桥创业集团有限公司,山东魏桥创业集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=魏桥创业; provenance=ACFIC Private 500 2024; acfic_rank=9; acfic_province=山东省; acfic_revenue_wan_rmb=52021385,,,,,
